firstbridge_id,composite_ticker,sponsor,as_of_date,asset_class
8101b1bb5e294e80ba840f85c176829c,EQLTD,UBS,2024-10-31,Equities (Stocks)
81336962cca741a0893e6b9635635d45,VNGD40,Vanguard,2024-09-30,Target Date / Multi-Asset
8228bde34b704f5bbe3f1f824bfe8546,GENDEE,UBS,2024-10-31,Equities (Stocks)
826162a0c8964e74b0cc96e1061258e5,SPDA,UBS,2024-10-31,Equities (Stocks)
82671cc9552b42bdbba1b02548602c73,CITE,UBS,2024-10-31,Equities (Stocks)
869663fdf60241df8ee9edab08ca6bd4,GREIT,UBS,2024-10-31,Equities (Stocks)
86bb0df4fa4f4e11a9deb9d4f44c180e,V3GF,Vanguard,2024-07-31,Bonds
7dd01702b1c949b4bcb075e61fed45b9,JAPA,UBS,2024-10-31,Equities (Stocks)
7e0a074e1cec4535b15bd9148a4fa415,CBUSH,UBS,2024-10-31,Bonds
7e9dcd6e158a4dabbaa1527aceb35a2e,SBEME,UBS,2024-10-31,Bonds
7e9f3bf2db7441b4a127c4c8bda8625a,VNRA,Vanguard,2024-07-31,Equities (Stocks)
7eb86ea4006141d4897878ff61ffaa28,EMVEUA,UBS,2024-10-31,Equities (Stocks)
7f06f7e349c442d3978d5b51a14b138d,AWSRI,UBS,2024-10-31,Equities (Stocks)
7f123e4370bf4105a6a80865fa0bfe60,F1ESGA,UBS,2024-10-31,Bonds
7f231d45d49f4c23aa919cbf0fda3ef7,AUUSI,UBS,2024-10-31,Commodities & Metals
7f92b2c19d8f4676bd0139704a09ca26,SPXCC,UBS,2024-10-31,Equities (Stocks)
80535b138daa464389ea0631af7516af,SHEMG,UBS,2024-10-31,Bonds
8154c898a1e34a84a235a79b4641070f,VECA,Vanguard,2024-07-31,Bonds
81b71829a26d4b56aaaa130f61b1b390,UQLTH,UBS,2024-10-31,Equities (Stocks)
81d865d684af4d688be888009052f356,SHEME,UBS,2024-10-31,Bonds
81e5329b397d482491d6edd8ad700b3f,SHEMD,UBS,2024-10-31,Bonds
82837538284245e8bb79156a5b31f94b,USAPA,UBS,2024-10-31,Equities (Stocks)
8289f775978a47b5ac5655526867ec2d,EMUEUA,UBS,2024-10-31,Equities (Stocks)
82ae4957e28c4ff28b7bd904d4531fa1,UT1USA,UBS,2024-10-31,Bonds
82c6a69a7169444db7e03c5da890374e,V3PA,Vanguard,2024-07-31,Equities (Stocks)
83afaca462614ffe9bda0f236bbb5891,DCEUAS,UBS,2024-10-31,Commodities & Metals
846e9e6d13104235b7c55ff60020203c,CAHEUA,UBS,2024-10-31,Equities (Stocks)
8480b8d41b554e7dbdcf22b5a5fe675d,ESGEME,UBS,2024-10-31,Bonds
849689af0c2e429a9e5d4f0dfadf08ba,USDVD,UBS,2024-10-31,Equities (Stocks)
8538fbbed26340e5a2a0ef559ba3e932,SP500S,UBS,2024-10-31,Equities (Stocks)
8688582fd58843688f97851a1857ba36,WDESGC,UBS,2024-10-31,Equities (Stocks)
86d878fbe10a4fb998588fe5af5bcfb1,ESGEMC,UBS,2024-10-31,Bonds
7ec954e955324257bdcbfab05b7e5385,VUSA,Vanguard,2024-07-31,Equities (Stocks)
81e65375e20e4a9ba5769ab30706a0fe,V3SE,Vanguard,2024-07-31,Bonds
80dbc14ec4a04f3ca094d225a7b3f7dd,IQEC,Index IQ,2024-06-28,Bonds
8ade516cc5144b5cb797324dfa4221e5,CHSA,UBS,2024-10-31,Bonds
8b3a4b6d06af4a96b9116750bbb4ed5d,VGUE,Vanguard,2024-07-31,Bonds
8bb0058deffd4821998dcebd23ac0ae6,S5SG,UBS,2024-10-31,Equities (Stocks)
8c9f932bf98a43aa8832f18f88891865,UIW3,UBS,2024-10-31,Equities (Stocks)
8ccfcf009aa84ac5801120030b8098c6,UIMD,UBS,2024-10-31,Equities (Stocks)
8e6138422d7244399566c24b54b992b5,VDCE,Vanguard,2024-07-31,Bonds
8fa6067419ec40929c3734ef4e91bffb,UEFZ,UBS,2024-10-31,Bonds
905d417a0484433fb2d9a2efc951c944,VAGY,Vanguard,2024-07-31,Bonds
9063a7b1d44e478184279995962e8ace,UBUS,UBS,2024-10-31,Equities (Stocks)
87b1b88d0db84e789b3fdc4308746b19,V3SD,Vanguard,2024-07-31,Bonds
87eec53e7f774bb382d413d012bd88b7,UC85,UBS,2024-10-31,Bonds
8914e3278bf54fe0af0ad63fa19b8862,V3NA,Vanguard,2024-07-31,Equities (Stocks)
893552ecd7554c98a3fe224cf56e5539,VSCA,Vanguard,2024-07-31,Bonds
89655b478035401dbf13b412fe82f991,SRIW,UBS,2024-10-31,Equities (Stocks)
89a5d99447a64eafa1db2646c218f8ab,UC93,UBS,2024-10-31,Equities (Stocks)
8b393d9ed44a489a9e71f10511d6a597,EGOV,UBS,2024-10-31,Bonds
8e3d8e38331c4ecaaa4826a80a43dd48,V3EA,Vanguard,2024-07-31,Equities (Stocks)
8ece0366c17a4028bbb6728a348ec335,CCUA,UBS,2024-10-31,Commodities & Metals
87bc325245fe438293ebf4eb9959b4ea,EXCS,UBS,2024-10-31,Equities (Stocks)
8950163caee047afb968a9e245903be9,EURSRI,UBS,2024-10-31,Equities (Stocks)
89ae595c388844cd867732b7ff7f3e04,VEMT,Vanguard,2024-07-31,Bonds
8da864a88cd6407bab3b4a6b582f7019,MDBA,UBS,2024-10-31,Bonds
8e9617a2b50c47b5a389c22c6357f3cb,UST1F,UBS,2024-10-31,Bonds
87c49f29f2334c3796b0b25ad768a7c7,ACUUKD,UBS,2024-10-31,Equities (Stocks)
88708f308ca54bd4917a7ea5e92d1f40,GENDEA,UBS,2024-10-31,Equities (Stocks)
88c6b0024c9140e99488ff23458f50a8,SPMCHA,UBS,2024-10-31,Equities (Stocks)
88ebf913f89a4f68964cff579508b430,TIP1AU,UBS,2024-10-31,Bonds
8987d6657cc34b3bb2464364a91a708a,S2HGBD,UBS,2024-10-31,Equities (Stocks)
8995ab080ec3430e9bd464c414b909ad,MDBE,UBS,2024-10-31,Bonds
899aa4d4a77444399783f731096a0e68,S5ESG,UBS,2024-10-31,Equities (Stocks)
89af2e10f60641d9bf015e57225ef0dc,WRDCHA,UBS,2024-10-31,Equities (Stocks)
8bbc0a8a804f4910aa8d15ce6a67685f,UPVLDF,UBS,2024-10-31,Equities (Stocks)
8c564e1264134e8b806d954ef5d9e982,CNAUA,UBS,2024-10-31,Equities (Stocks)
8c7804c149f6404aaa148955da8e345a,SPESGE,UBS,2024-10-31,Equities (Stocks)
8cb5b02a3864427387059bdb59d42c4a,ACWUKD,UBS,2024-10-31,Equities (Stocks)
8dbb3b0381f046d29ed838b203142cad,GENDEE,UBS,2024-10-31,Equities (Stocks)
8e00b3025c4848e8af16f1a90f356baa,CBUS5,UBS,2024-10-31,Bonds
8f078192016746c99b984a037c1c4a35,CHUSD,UBS,2024-10-31,Equities (Stocks)
8f119d94fb8e47ad972287e1108790b9,USAUSA,UBS,2024-10-31,Equities (Stocks)
8f23a9932e0f412f963db516155ae0d7,SUSE5,UBS,2024-10-31,Bonds
8f3f9bdd86ea4c7e8452a2f8c9177595,GENDEW,UBS,2024-10-31,Equities (Stocks)
8f88429c00c04bb998ec75f8d3c8c672,EMUAA,UBS,2024-10-31,Equities (Stocks)
900d932fc05b4d96b6ff6933d7e6e7a8,EUSRS,UBS,2024-10-31,Equities (Stocks)
9057f77cc7f643eb97e38dc452559a34,MSRUSB,UBS,2024-10-31,Equities (Stocks)
89b26c4f8e4945a5a7339a25d7eddb55,UE27,UBS,2024-10-31,Bonds
8da812bc6f3046ecb78c711e6f4a4810,UIM9,UBS,2024-10-31,Equities (Stocks)
911286f3c83f4f5995fa92d026a26c4e,V3AL,Vanguard,2024-07-31,Equities (Stocks)
92f0faf984d74987a7a0527a749194f9,VMIG,Vanguard,2024-07-31,Equities (Stocks)
9751f28cc13c44ff9ce21c94c9cde251,V3RE,Vanguard,2024-07-31,Bonds
98b2df7b0a9847b5a9efbe25faa41cc7,AW15,UBS,2024-10-31,Equities (Stocks)
9a142d5938ef4d1dbb39dec765b34e69,VGVF,Vanguard,2024-07-31,Equities (Stocks)
9a5336062f954f24a33c6ce455803e6e,VAGF,Vanguard,2024-07-31,Bonds
936a1d0b5b4348b8addb4ebb1754f1c7,V3MA,Vanguard,2024-07-31,Equities (Stocks)
93f58ebb7ed74bb09a4c136a09cd043c,VDTS,Vanguard,2024-07-31,Bonds
94361c78731e4950868625d24208fb01,UB0D,UBS,2024-10-31,Equities (Stocks)
950b4f6b7b9e4d8da538f779bf7437c6,UC44,UBS,2024-10-31,Equities (Stocks)
95831831cdd4443d8d432f32baa40c01,VGVA,Vanguard,2024-07-31,Bonds
95c295487d9a41f1aa2b2a360ac1a101,UB23,UBS,2024-10-31,Equities (Stocks)
971a75a5d51e45cba6758d0accd2c716,UB12,UBS,2024-10-31,Equities (Stocks)
979aadd1d07a4fcbba5485455906e1b4,AUAD,UBS,2024-10-31,Equities (Stocks)
98cf5793d4034eeba8e4d3f9bc4fcbb9,VEUA,Vanguard,2024-07-31,Equities (Stocks)
99d481b11bbf4fed9ff70f5c311e5f7d,V3GS,Vanguard,2024-07-31,Bonds
9a3c9b7d659746ff8fcab86fc71acc86,AUGA,UBS,2024-10-31,Equities (Stocks)
91fa4778b0d04c1e998c5ee9d52f8247,EMMUSC,UBS,2024-10-31,Equities (Stocks)
92749901d116444d95ac5d9db46d6b78,VDTE,Vanguard,2024-07-31,Bonds
928f78a5855b474aba739259f22959a9,V3SE,Vanguard,2024-07-31,Bonds
93d5a3cd0586473490d4906e99fd11bc,USAEUY,UBS,2024-10-31,Equities (Stocks)
95675954a44743c2863602f7a1656225,VNGA20,Vanguard,2024-09-30,Target Date / Multi-Asset
95c1530d8cab4c72bd5d7e01d2d768d0,EUEUA,UBS,2024-10-31,Equities (Stocks)
961bb109a2d949c3a320cc48d001eaba,JPNEUA,UBS,2024-10-31,Equities (Stocks)
96ab625379ce4355859dadcd78729435,E15S,UBS,2024-10-31,Bonds
985e2f3bf30b4545b7ea59a446a7603b,SBEM,UBS,2024-10-31,Bonds
91341f7163bb4d448ac184a62c39b62f,VAPX,Vanguard,2024-07-31,Equities (Stocks)
92589499864440d2858207ae43857d0a,SWUSAH,UBS,2024-10-31,Equities (Stocks)
928132d5eaa74c7c8876d9c699750d2d,USACHA,UBS,2024-10-31,Equities (Stocks)
9377f3bb29684e439d228952cd13d735,SGPDUSGD,UBS,2024-10-31,Equities (Stocks)
9448c53956ab4ba98cdb6776ec2d89a3,SPISI,UBS,2024-10-31,Equities (Stocks)
94aab5c019014cc894aacb0160d3c103,CBUS5S,UBS,2024-10-31,Bonds
950449059ad94e7aa40b3d7c6ca38b5f,CBSEUD,UBS,2024-10-31,Bonds
95478942f65e4a01be7188921f7382ba,WSRUSCHF,UBS,2024-10-31,Equities (Stocks)
9559433d0a224bb6a19e40c19fd419bf,USVUSY,UBS,2024-10-31,Equities (Stocks)
95967155deac461dac80c495f2bc564e,UKGBPA,UBS,2024-10-31,Equities (Stocks)
9625bbd6c898497994c48891e708f9ee,WSCSRI,UBS,2024-10-31,Equities (Stocks)
96383925f0e64dfd90b52887093e2034,CBUSS,UBS,2024-10-31,Bonds
9691212ef6e6430f964e81f93ef5f558,CBSU5,UBS,2024-10-31,Bonds
96e37284d38646eda4eed63566777f62,V3EA,Vanguard,2024-07-31,Equities (Stocks)
9790507f1abf44a397d0850565abb2bb,CNYGB,UBS,2024-10-31,Bonds
9885f6ac3ea6438692ae579216908efc,CT500,UBS,2024-10-31,Equities (Stocks)
994f4ad6afca451d9c32e3e8b528352c,GENDEW,UBS,2024-10-31,Equities (Stocks)
99626d1d51f64974898ffd2740d813a0,CCXAA,UBS,2024-10-31,Commodities & Metals
9a36ef998d5c4ee6ba77ffe27b74dc6c,GENDES,UBS,2024-10-31,Equities (Stocks)
99d818fe2a17405ab354ec1c4e052b8d,VUCP,Vanguard,2024-07-31,Bonds
9db5e5de291842d39a6dca44e850d050,FRC4,UBS,2024-10-31,Bonds
9e60b4668b1048f7b94f14a3b68842c0,CHSR,UBS,2024-10-31,Equities (Stocks)
9f9da2e721f844f49e567943ea2dc482,VFEM,Vanguard,2024-07-31,Equities (Stocks)
a0399f7303ca464582d8e942ee309de3,UIM1,UBS,2024-10-31,Equities (Stocks)
a07a933af2cc439dbbf152370b53c245,BCFB,UBS,2024-10-31,Equities (Stocks)
a291c274c0ed4d7cb297fff7f9888d68,SEAD,UBS,2024-10-31,Bonds
9c055078ff8a46f3a57d2ee5a02b98f8,EUSR,UBS,2024-10-31,Equities (Stocks)
9cac8854dab44986bb58c0ba5037012e,VCPA,Vanguard,2024-07-31,Bonds
9ebb532d1e7543369f1abd5914e92e69,JPSR,UBS,2024-10-31,Equities (Stocks)
9ebce9bde0a140a0b9f92df4dfec652d,BCCU,UBS,2024-10-31,Commodities & Metals
9f3c3dbb413c485c848fa3cd16846044,WSCR,UBS,2024-10-31,Equities (Stocks)
a1495359b3ab4b26bf15f8efa322b619,VERX,Vanguard,2024-07-31,Equities (Stocks)
a279119d28c0411588f4da01d7838a7a,VEUD,Vanguard,2024-07-31,Equities (Stocks)
a28d8fde3c204d66beabb792519eef57,USPG,UBS,2024-10-31,Equities (Stocks)
a3c1cbc691c1487c9357b0c0c58ac756,UB39,UBS,2024-10-31,Equities (Stocks)
9ab8104541df42458f892ba891d4a616,V3AL,Vanguard,2024-07-31,Equities (Stocks)
9b0f2f3720184c64b55749ec1947ade0,USEUWH,UBS,2024-10-31,Equities (Stocks)
9bafd7df4dc9439d94582575e722b01f,EMMEUA,UBS,2024-10-31,Equities (Stocks)
9e18d26bc2ab4afa924c3c37e670ebdb,EGO,UBS,2024-10-31,Bonds
9f05f2d09ec34fd8a149221c53b41fcb,GENDED,UBS,2024-10-31,Equities (Stocks)
a20e551f48d14aef9eb67f994c60614e,MSRUSA,UBS,2024-10-31,Equities (Stocks)
a43fe6f8d3df4cc98f07ec8f00cad667,CBSUS,UBS,2024-10-31,Bonds
9b95505f9ba749a1ab348733df7181c4,USMUFE,UBS,2024-10-31,Equities (Stocks)
9bc283edcd084215ac750c82a560a591,UBMUAEA,UBS,2024-10-31,Equities (Stocks)
9db42d3746f04e5eb9b8a92d14c4e9dd,VGER,Vanguard,2024-07-31,Equities (Stocks)
9f4e2628a7894b30b4c3cf8c704847a3,CQQQ,UBS,2024-10-31,Equities (Stocks)
a01955836f45473094fd5dfa65fdd813,WSRUSA,UBS,2024-10-31,Equities (Stocks)
a13e2a3f39454e39852a6f46a7ef3ea0,AWESGT,UBS,2024-10-31,Equities (Stocks)
a188ab67e7be40cda429033f34165686,V3AL,Vanguard,2024-07-31,Equities (Stocks)
a1ae3119556f4a938e473a27497c6f0c,ACEUKD,UBS,2024-10-31,Equities (Stocks)
a36e369972084b96a1993bf4b6eb8f05,V3NA,Vanguard,2024-07-31,Equities (Stocks)
a3d82ab93a1742ad9916b96e89ee456a,MDBC,UBS,2024-10-31,Bonds
a3fe8ee1399d4490b5865b80001dc955,ULOVD,UBS,2024-10-31,Equities (Stocks)
9abdb424790f4b058e1c85ecf7519c69,UIMM,UBS,2024-10-31,Equities (Stocks)
a070da8fd9034e73a8a3422a5708afec,UEF5,UBS,2024-10-31,Equities (Stocks)
a1b1505466c34fea91dc7bebc1610747,UBU9,UBS,2024-10-31,Equities (Stocks)
a37f30e2db704481ab4211451a79e12b,UIMP,UBS,2024-10-31,Equities (Stocks)
a484b3163c604c35ad11c6c3fc3ab1a2,BCFH,UBS,2024-10-31,Bonds
a60aa5fb54594ec992dafbb5241c16e3,V3AL,Vanguard,2024-07-31,Equities (Stocks)
a6d322b2b5914e75b0e042d58c4cab30,UEF8,UBS,2024-10-31,Bonds
a6d8558949654d0fb7c0872562bc86c4,UIQI,UBS,2024-10-31,Equities (Stocks)
a8ef915de57246d7ba236e081b3c86e4,UEFE,UBS,2024-10-31,Bonds
a9720e2ef838499fb8da9f65965ff7e2,V3MA,Vanguard,2024-07-31,Equities (Stocks)
aabf1b5510d340fa8817eac7089b9a86,SEAA,UBS,2024-10-31,Bonds
ab6d69fa2a0c48db93aa0a6645da5ad0,UIMY,UBS,2024-10-31,Equities (Stocks)
a4d8a6424fba4d06aab6c23937e3c3a4,VWRA,Vanguard,2024-07-31,Equities (Stocks)
a57f03302bb74204aba11eb559822858,UC64,UBS,2024-10-31,Equities (Stocks)
a598ce486b2741879f03b499afcd69e1,VDET,Vanguard,2024-07-31,Bonds
a910e7f58f954190b6d3a847bfb9df0f,VNRT,Vanguard,2024-07-31,Equities (Stocks)
aa448abf66ee434ca3a99f629c9f600d,UKSR,UBS,2024-10-31,Equities (Stocks)
ab44047e4391420eb9989bde56981dd5,UBIF,UBS,2024-10-31,Bonds
abc87abbe8944b2fa73ee85fbfcc5dd8,CT5G,UBS,2024-10-31,Equities (Stocks)
ac3e13522fee43c7b6aa0125ee75f48d,VDUC,Vanguard,2024-07-31,Bonds
accb9828112444b9b71a8b0043277953,UC81,UBS,2024-10-31,Bonds
ad26dd23c6c84ad38cae1a967a80fae2,CNUA,UBS,2024-10-31,Equities (Stocks)
ae31a9ac03564e27b7a99eb28063bde0,WRDD,UBS,2024-10-31,Equities (Stocks)
a53b74b5ad504758b5da0f93e46efb09,JPESG,UBS,2024-10-31,Equities (Stocks)
a7be048f397f437db5a545dd86ffc0e2,MDBE,UBS,2024-10-31,Bonds
a8551ff859954a90947a9f39e51f5d7a,USESG,UBS,2024-10-31,Equities (Stocks)
a90dbf3f7215416a906d7c2545b77da5,SHEMB,UBS,2024-10-31,Bonds
ac03432eac5b4d26820507eef34b6c90,UKE,UBS,2024-10-31,Equities (Stocks)
ac904fa9526d4fc1926a1a7d63ba7b3c,V3SD,Vanguard,2024-07-31,Bonds
ad2c05fa2dd44ebabfec234c91489616,VEUR,Vanguard,2024-07-31,Equities (Stocks)
ade171fb1cda4265bb0f6d4139c9d442,SBEME,UBS,2024-10-31,Bonds
a486497c90f3475a8e53d2b7184390c9,ESGGBS,UBS,2024-10-31,Bonds
a51338779b2143628800f90409e5a6cb,SP5CHA,UBS,2024-10-31,Equities (Stocks)
a593f07b5d3d424bb30da88f5710db2d,EPVLDF,UBS,2024-10-31,Equities (Stocks)
a5bd57149e4d4dceb1cc83bba92dce72,UT1US,UBS,2024-10-31,Bonds
a5e4094933f54650a79697179545120d,GGMCHY,UBS,2024-10-31,Equities (Stocks)
a660f4cc3e8943f9a173e13ee7d3fa3a,AUEUAH,UBS,2024-10-31,Commodities & Metals
a7e478b7c4f34ab5b90d24b233910a80,USAUSW,UBS,2024-10-31,Equities (Stocks)
a86532cf59474b8c9d634ecfe844d0c8,USEUYH,UBS,2024-10-31,Equities (Stocks)
a8e985be8fa246c2955dc19e78463ad1,ACWIA,UBS,2024-10-31,Equities (Stocks)
a97e2f11424a471399c1a289119c3ffd,WSRIC,UBS,2024-10-31,Equities (Stocks)
aa9e8511715748278b8a97b26726dd17,UKUSD,UBS,2024-10-31,Equities (Stocks)
aaa311c8fd24424db129ce816d863330,ACGUKD,UBS,2024-10-31,Equities (Stocks)
abe724c072f24df597d68c0f2c1b70e4,SP5CHY,UBS,2024-10-31,Equities (Stocks)
abeeb71bdb374b4c9ebdcd1ab0687e1c,BCCME,UBS,2024-10-31,Commodities & Metals
ac4012418a974dc1a4a5b80dd03cd2e8,EMMUSA,UBS,2024-10-31,Equities (Stocks)
adf841275e1246b69aaab59d78d66b0b,JPNCHA,UBS,2024-10-31,Equities (Stocks)
a5d91956c9174a3f96e336e519ed558e,UEFI,UBS,2024-10-31,Bonds
af0a75f4a1f54018bd1cb594b768995c,VGEJ,Vanguard,2024-07-31,Equities (Stocks)
afe97240b98942ddae6b6e0e6951019c,BCFC,UBS,2024-10-31,Commodities & Metals
b66264db62ae4e7e9cd027240b13db30,VJPN,Vanguard,2024-07-31,Equities (Stocks)
b80c9d14a5264307b24053ce13926712,EMIE,UBS,2024-10-31,Bonds
afddbe9a7b51433ea524a6a841c7b875,BSUS,UBS,2024-10-31,Bonds
b051545fbdf04850aad14d6fe3a96364,MDBG,UBS,2024-10-31,Bonds
b12c51a4e1054314904617b11d3aa607,VAPU,Vanguard,2024-07-31,Equities (Stocks)
b1787b0d360443b1a1429765402265ee,UB74,UBS,2024-10-31,Bonds
b2575f1648a84b849113be1ebdda975f,UC96,UBS,2024-10-31,Equities (Stocks)
b4aca68840184f1cb7256c8710c1c4b8,VDNR,Vanguard,2024-07-31,Equities (Stocks)
b4f8e65531744435a6e5f897ff28c797,UC55,UBS,2024-10-31,Equities (Stocks)
b500f71362f94f3e96191df85051b658,UC67,UBS,2024-10-31,Equities (Stocks)
b63e8215be4e4a52ab091228ea80e2b8,CXAP,UBS,2024-10-31,Commodities & Metals
b640d9181fde4000a0f007f92a49cd29,VDEA,Vanguard,2024-07-31,Bonds
b832fe240e5340a19356366245d6f12b,GLDU,UBS,2023-05-16,Commodities & Metals
b8e83cc477c745fca001b40e65e81352,UBTP,UBS,2024-10-31,Bonds
af4bd8bafe6a47ea9a576c81c3497b40,V3RF,Vanguard,2024-07-31,Bonds
afb117e735d64e75ae817a59c7e03e15,VDCA,Vanguard,2024-07-31,Bonds
b09d66fcc5324f6ca4e5ec15c53ba275,VNRA,Vanguard,2024-07-31,Equities (Stocks)
b0b9805ad3a9440a99d35ea8829a8700,USSRIE,UBS,2024-10-31,Equities (Stocks)
b1d179f5ba7e494f8d6b8351cfc47041,SB5,UBS,2024-10-31,Bonds
b26c24310117451e9b13ba609d992b32,AWSRIA,UBS,2024-10-31,Equities (Stocks)
b450cb06bbd040fea05445383df751d9,UKGBPB,UBS,2024-10-31,Equities (Stocks)
b49372d38a9748b7b9c356775ff4fbd1,SPDE,UBS,2024-10-31,Equities (Stocks)
b4f2e37fb4ae47fc84f4166590c7026f,VMIG,Vanguard,2024-07-31,Equities (Stocks)
b5107bad82834c4f8e45fcc91c46200a,USSRF,UBS,2024-10-31,Equities (Stocks)
b58d46b90c794cbbad66e6b17c3aa66d,USFMD,UBS,2024-10-31,Equities (Stocks)
b5b33be92669455183c1bcd9d29885ec,WSRIA,UBS,2024-10-31,Equities (Stocks)
b6d0514bd37c458180c7c1d0c61a7fd1,JPA,UBS,2024-10-31,Equities (Stocks)
aeb1af308ced4b44977ba14924d55f2a,VFEM,Vanguard,2024-07-31,Equities (Stocks)
aece02bf3cf6466796480162aeb97312,EGUSAS,UBS,2024-10-31,Equities (Stocks)
af13ba1caefd43bfa107a6c9c5d2f636,ACWIJ,UBS,2024-10-31,Equities (Stocks)
afc9e38332a148319b83304336d8a2a3,UKSR,UBS,2024-10-31,Equities (Stocks)
b0d809e72991462b8acca8e1d48a5c8b,GENDER,UBS,2024-10-31,Equities (Stocks)
b0ec49aa9b67459baafd02f61b2b0517,EUEUA,UBS,2024-10-31,Equities (Stocks)
b0f14c79aa1b4fd182eb1a25045883c6,USEUWH,UBS,2024-10-31,Equities (Stocks)
b18eb4abcf924c6dba4568e01c77e533,AWESGE,UBS,2024-10-31,Equities (Stocks)
b2630a8a03d541e4988e8c41de3b9330,JPEUR,UBS,2024-10-31,Equities (Stocks)
b2f8247c67654f7bae2b766f24e11d84,VWRL,Vanguard,2024-07-31,Equities (Stocks)
b31a280c1d03416fa44490d12f358027,PTCHA,UBS,2024-10-31,Commodities & Metals
b4980fe5bfdc449391d9f37b478b9ea3,CORPSI,UBS,2024-10-31,Bonds
b522b1d2351c4c40bcb8cc4ceccbf21e,CBSUSE,UBS,2024-10-31,Bonds
b59491e5d8074a1fb8f7c6632eb6564f,SW2CHB,UBS,2024-10-31,Equities (Stocks)
b5b4ffdb8ddb46a09497fa076e18950d,UBMUAGA,UBS,2024-10-31,Equities (Stocks)
b7ce4884d973491d9b3ed3c8936c28b1,VNRT,Vanguard,2024-07-31,Equities (Stocks)
b814ec7d5d2746859793e314b0c1d877,UT7USA,UBS,2024-10-31,Bonds
b89bbe76c9364c5b99b3c7d813122aea,F5ESG,UBS,2024-10-31,Bonds
b265c3ab99264ab7b157b2985aab9c41,UEF9,UBS,2024-10-31,Bonds
b8c00948b41c4a63a56c1a04628fcaa5,V3NA,Vanguard,2024-07-31,Equities (Stocks)
b98b4b3560734fe68f11d396d8168573,CSY5,UBS,2024-10-31,Equities (Stocks)
bada8fbf377f4a9ea2155c5e36572ded,UEF7,UBS,2024-10-31,Bonds
bbb790e1adab432ca20cf76ec7beaa24,AW1F,UBS,2024-10-31,Equities (Stocks)
bc670d6b70f2468b8124a684bd624072,4UBL,UBS,2024-10-31,Equities (Stocks)
bd2376dacb73440187cce5f39a1f439c,VGEA,Vanguard,2024-07-31,Bonds
bd9b376b4e93483cba82a72eda124dd2,4UBD,UBS,2024-10-31,Equities (Stocks)
bdab9dcf8da0480c9678abd551fa4ce4,VGEB,Vanguard,2024-07-31,Bonds
be16a7c9169d42088543660c2799a514,SEAB,UBS,2024-10-31,Bonds
be413dd29ef344a788e6b005ee7a37ec,VUCE,Vanguard,2024-07-31,Bonds
c0a1038344cb4b96b05dbb621ab2b52a,UBUX,UBS,2024-10-31,Equities (Stocks)
c1139ec17dc747af9e71c00e1fa65011,4UBQ,UBS,2024-10-31,Equities (Stocks)
c213780a4dfc482095482959cf647a7e,UETE,UBS,2024-10-31,Equities (Stocks)
b9ae52cde72a4aa1b471820f08b898e4,VGOV,Vanguard,2024-07-31,Bonds
b9cab68117154584b1226c07977c1756,CBS5,UBS,2024-10-31,Bonds
ba07d0eaedbe47ffa8afe4ffe95a7ec5,VAGP,Vanguard,2024-07-31,Bonds
bc7a31e0b37f4121a937340fa5737501,VUSA,Vanguard,2024-07-31,Equities (Stocks)
bc9d7f2ce7b84d8b9343e67aa1146c6c,SRIU,UBS,2024-10-31,Equities (Stocks)
bdacec32542744b48800f54f115fd128,CXAU,UBS,2024-10-31,Commodities & Metals
be00e7b6330147478d8ce3345aeb891b,VDPX,Vanguard,2024-07-31,Equities (Stocks)
be028b84dace4e5ab996e4f53b21d37a,MDBU,UBS,2024-10-31,Bonds
c029548be7584cf58b1fcedbdff163f9,CDTR,UBS,2024-10-31,Commodities & Metals
c082986a539649c0a8d9565b52a81e3c,VWRL,Vanguard,2024-07-31,Equities (Stocks)
c1d9f8842f9c49d4941319efa1823eee,V3GU,Vanguard,2024-07-31,Bonds
c1ed735533a140558fd5220474ae82d5,UD07,UBS,2024-10-31,Commodities & Metals
c26ca6174d43465b8d0547033bb372ed,V3NB,Vanguard,2024-07-31,Equities (Stocks)
c32731bee5aa40aaa395a159124ea748,CNSG,UBS,2024-10-31,Equities (Stocks)
b94f1ecc55f744ceb5d8eb910ebb0427,VNGA80,Vanguard,2024-09-30,Target Date / Multi-Asset
bc5956c6dc984d48b51a0e0025d8b945,PEX,UBS,2024-10-31,Equities (Stocks)
bdd3ab46d0fb4b31a3df12009a529ee8,V3PA,Vanguard,2024-07-31,Equities (Stocks)
c27a73f289ec465ca4e587686f91267f,EMUSRI,UBS,2024-10-31,Equities (Stocks)
b928773694fd4d6e9dd2a5c0e68ffe7b,AUCHAH,UBS,2024-10-31,Commodities & Metals
b9390f217fa34066b3849a371d4da6f9,CBSECHF,UBS,2024-10-31,Bonds
b9a2f6e5183247e7b48625b0a7c90be1,F1ESG,UBS,2024-10-31,Bonds
ba307540b4eb40bbbf845476a97d6434,TIP10G,UBS,2024-10-31,Bonds
ba334bacbdaa436dacbfe7bce1a4f04e,V3MA,Vanguard,2024-07-31,Equities (Stocks)
ba609d398fb7423d93f90ba5058b3215,VEMT,Vanguard,2024-07-31,Bonds
bc09c4dec92f40b6a0d6917a539fea49,CBSUCHF,UBS,2024-10-31,Bonds
bc474bb4ad38432cbbd3ea503ee88b10,SVUSA,UBS,2024-10-31,Commodities & Metals
