firstbridge_id,composite_ticker,sponsor,as_of_date,asset_class
caf147f4729a4f9b9e6809be0031d3c6,MXUK,Invesco,2024-12-06,Equities (Stocks)
cbc147c9470c42b39d07f50d7232310b,SC05,Invesco,2024-12-06,Equities (Stocks)
cc3ef3bb9fd74bf385ee5208c82bbddd,2SKE,21Shares,2024-11-27,Other Asset Types
cc9b93527f89435cabe5bc5cf47a0752,3KWB,Leverage Shares,2024-12-06,Equities (Stocks)
cc9ea3beed684a35b0f380fd1d69fd29,GSXG,Goldman Sachs,2024-12-06,Bonds
c352750ca56a461caf978070a92f5369,3NIE,Leverage Shares,2024-12-06,Equities (Stocks)
c3aa3753dd8945399b7d0b57157f6a9b,XLEP,Invesco,2024-12-06,Equities (Stocks)
c3bb7a28e67d4016bf837c0a6be3b463,SMEU,Invesco,2024-12-06,Equities (Stocks)
c3ca82e4791f42528c076ee96be05917,HSDS,HSBC,2024-12-11,Equities (Stocks)
c42e547ce7c9456c9d23aabf0f2503c7,GGES,Leverage Shares,2024-12-06,Equities (Stocks)
c44330456a334f99b922cc3f03f98b64,HWDA,HSBC,2024-12-11,Equities (Stocks)
c45b9da818fc4432aba0017a63130c9f,SCHE,Leverage Shares,2024-12-06,Equities (Stocks)
c460d0b490f744c899050c5be8802541,MRN3,Leverage Shares,2024-12-06,Equities (Stocks)
c6afcf84556046028b6da1aa3588e58e,SMHS,Leverage Shares,2024-12-06,Equities (Stocks)
c78ec660e5d04f18852464abc605c934,2MUE,Leverage Shares,2024-12-06,Equities (Stocks)
c7d1cf2017fd487495a9c5f49db1b0c3,COII,Leverage Shares,2024-12-06,Equities (Stocks)
c84ec71ffe5a4ae38a53b7888b777bed,3GDE,Leverage Shares,2024-12-06,Equities (Stocks)
c8b72c4bc6bf4a749aad5d5e4fd59968,ETHU,21Shares,2024-11-27,Other Asset Types
c8f21811c3c84d5eaf40c140e492f0fd,X7PP,Invesco,2024-12-06,Equities (Stocks)
c914b9265bc9427fa18093448e9546d6,EQSG,Invesco,2024-12-06,Equities (Stocks)
c9b5fbab00834f4ca325a3ca915c4a15,FB2E,Leverage Shares,2024-12-06,Equities (Stocks)
c9eb62e406c94b9cbdc76a195f6c72db,ARKB,Leverage Shares,2024-12-06,Equities (Stocks)
ca0a9b99bcf0470ea427bcf51fdf8af6,AAP2,Leverage Shares,2024-12-06,Equities (Stocks)
cafa86da0eaf4e8e9e3517385f9bdf8b,COIB,Leverage Shares,2024-12-06,Equities (Stocks)
cb3337057fb744909fe7ef493cc53cf0,3ABE,Leverage Shares,2024-12-06,Equities (Stocks)
cbc6b9e1415f4a2d9de473b20d8bd420,MAG7,Leverage Shares,2024-12-06,Equities (Stocks)
cbe83a40a8794759a01c4edc6e907c0e,3SRA,Leverage Shares,2024-12-06,Equities (Stocks)
cc1a8c3b925a421eb03374b90db55465,HPAJ,HSBC,2024-12-11,Equities (Stocks)
cc2f15dbdf7f41f28378d2d5faa0ac84,SBIE,Leverage Shares,2024-12-06,Equities (Stocks)
c610ecf923da40428a0810440f1be7a5,HMEU,HSBC,2024-12-11,Equities (Stocks)
c8157706e4824c9c829b563287f166ca,SOXL,Leverage Shares,2024-12-06,Equities (Stocks)
c9bcf47c215f4195a9641d0b0613b23c,SPXS,Invesco,2024-12-06,Equities (Stocks)
c3aed330c12f4eb5b5016cdc37212452,POLYEUR,21Shares,2024-11-27,Other Asset Types
c440cdb71f70488da30c292720b023d1,HTWN,HSBC,2024-12-11,Equities (Stocks)
c4a4b1a0d5d049c986d827e549352cd7,ABCH,21Shares,2024-11-27,Other Asset Types
c4e425ab557b476887fd527cfa79990b,HSWD,HSBC,2024-12-11,Equities (Stocks)
c7fbb868a91346f58bc0cca8f933a2b4,CAPE,OSSIAM ETF,2024-12-11,Equities (Stocks)
c88e4ea1d7a94cb48b2a3839831aa082,USTP,OSSIAM ETF,2024-12-11,Bonds
c8c6193d43da43869060337650b217bf,BOLDGBP,21Shares,2024-11-27,Target Date / Multi-Asset
c9fe7340d58940d280f0a13b98fca7c8,HPRD,HSBC,2024-12-11,Equities (Stocks)
ca1c03ccd1044e2ca007fb977d2cb95c,HMEU,HSBC,2024-12-11,Equities (Stocks)
c7459438d87f4adda67b8e136fc5add7,ONDO,21Shares,2024-11-27,Other Asset Types
c779d80583924329af4c88182f6b1018,SPLR,Leverage Shares,2024-12-06,Equities (Stocks)
cb81d435939f4b2b9beb3d5d27f249ce,AOPT,21Shares,2024-11-27,Other Asset Types
c490994202b6464cac8a1bf60dac8bff,ATIA,21Shares,2024-11-27,Other Asset Types
ce1f468faf10416499a1ed51b06c7bfa,21XL,21Shares,2024-11-27,Other Asset Types
ce5e288757a24354be18bea3a2870b90,SC0W,Invesco,2024-12-06,Equities (Stocks)
d0851a4a6a864aeca212db233277116c,GRX,Expat Capital,2024-11-29,Equities (Stocks)
d28eb23476b643788fd16c558ea2923c,D6RS,Deka ETF,2024-11-29,Equities (Stocks)
d3ef884da6054d3d99a5845e9ea34378,GACL,Goldman Sachs,2024-12-06,Equities (Stocks)
d52d82dcbf9e4d9a883beee732c2ddb7,SSLE,Leverage Shares,2024-12-06,Commodities & Metals
d53fce84bf9548abaaee337d04560377,SDIE,Leverage Shares,2024-12-06,Equities (Stocks)
d5fb9328dfe64f59af1601fc73cea3b4,3TSE,Leverage Shares,2024-12-06,Equities (Stocks)
d67e49f7058941d8af00a9f27c2b5fed,2MUE,Leverage Shares,2024-12-06,Equities (Stocks)
d70d288bf29f4d3eae82790254e633d0,POLY,21Shares,2024-11-27,Other Asset Types
cdf35d2aaa1041169370836ceb26429b,HMCX,HSBC,2024-12-10,Equities (Stocks)
ce3a3e94b1784bfd85e04782351d6d72,HPJP,HSBC,2024-12-11,Equities (Stocks)
cea2d21745524d92bc2ce25d58dc452f,XLGS,Leverage Shares,2024-12-06,Equities (Stocks)
cf7f9c6017674993935df675f1b74625,3FB,Leverage Shares,2024-12-06,Equities (Stocks)
cfe26b4097c64dd2bb2836c1fe8b51d3,SPYS,Leverage Shares,2024-12-06,Equities (Stocks)
cff8e384eeba4dc59ef30f9ce0a277f5,3MST,Leverage Shares,2024-12-06,Equities (Stocks)
d00d25bffe0442a3812def6f2062c1ee,SNVE,Leverage Shares,2024-12-06,Equities (Stocks)
d086d9c144b24125b873d656f89171cb,3SXO,Leverage Shares,2024-12-06,Equities (Stocks)
d10e765ce5104ad0a8cb19bc17ead9c5,SDAX,Leverage Shares,2024-12-06,Equities (Stocks)
d207745e30c04f37b899a1b479222571,3KOR,Leverage Shares,2024-12-06,Equities (Stocks)
d22fa89775ab454eb86aa6e335ad8e5e,PYPS,Leverage Shares,2024-12-06,Equities (Stocks)
d230a98233e04fc6bd79b8fc5bd56310,HSEP,HSBC,2024-12-11,Equities (Stocks)
d2579039148a421e97fb2d178ab58a16,CMOP,Invesco,2024-12-06,Commodities & Metals
d30c9605c30d40cca26b8b46de12c8b8,WTIL,Leverage Shares,2024-12-06,Commodities & Metals
d41b760b15614e6e9ea82f599140e80f,XOM3,Leverage Shares,2024-12-06,Equities (Stocks)
d425712256a74ef686fcda1197d79d0a,HSDD,HSBC,2024-12-11,Equities (Stocks)
d42d78f97ae34871a92a6ab5fa271818,AMZ3,Leverage Shares,2024-12-06,Equities (Stocks)
d4e2509881f144f3a5b741bdf9fa71ec,3BBE,Leverage Shares,2024-12-06,Equities (Stocks)
d606ba6cf2a34a1387e1215791f38a3c,2FB,Leverage Shares,2024-12-06,Equities (Stocks)
d68ebd9f85fc4953881b491701765805,CAPE,OSSIAM ETF,2024-12-11,Equities (Stocks)
ce0d0c769ea749449e1c47a7c6d1dcab,TSLQ,Leverage Shares,2024-12-06,Equities (Stocks)
d0c0523369f344d891ec89798288c511,HSPD,HSBC,2024-12-11,Equities (Stocks)
d19cac170fe84a0899095c264f48b09b,C500,Invesco,2024-12-06,Equities (Stocks)
d259d4b743be4aafa2a87c43a39e78d2,CBND,Goldman Sachs,2024-12-06,Bonds
d59aed9c00af40d388de0424cef023e4,5OGE,OSSIAM ETF,2024-12-11,Equities (Stocks)
d6f2e20c945d4f7589cbcf8ecb9fbf85,3RAC,Leverage Shares,2024-12-06,Equities (Stocks)
cd55806b56634271908bb4244e2ac8bb,AXRP,21Shares,2024-11-27,Other Asset Types
cf044cd277414d6a838b1780a5e12fc9,ABTC,21Shares,2024-11-27,Other Asset Types
cf06fb6f3e644d8797bab86603110377,ALGOCHF,21Shares,2024-11-27,Other Asset Types
d09e939f4d1f408f8771e8fa5c10740d,AFTM,21Shares,2024-11-27,Other Asset Types
d0c1c4e7a34040649542e83d43f6e3fa,HODLX,21Shares,2024-11-27,Other Asset Types
d14e1013e09846b9965dda2d7e6faa2e,AXTZ,21Shares,2024-11-27,Other Asset Types
d1ace5bcc40a4d9a8c2b14be5d5c65f5,XLPS,Invesco,2024-12-06,Equities (Stocks)
d460b9ad19b0438d87d998c731d983fd,AETHCHF,21Shares,2024-11-27,Other Asset Types
d462ab61f2874bb1b6e1fcaa98e15d29,C500,Invesco,2024-12-06,Equities (Stocks)
d664527284ec40a19ee1e6f6c70cc261,AADACHF,21Shares,2024-11-27,Other Asset Types
d710ed77143142649af50eebde2445b8,ASOLGBP,21Shares,2024-11-27,Other Asset Types
d7822ba5e3194e6fab600b5fe10ec3af,S7XE,Invesco,2024-12-06,Equities (Stocks)
cebfd83e43724142b2452bff5b5c3272,2MSF,Leverage Shares,2024-12-06,Equities (Stocks)
d034a815f55c46ffb3bc84d1d293eabf,AADA,21Shares,2024-11-27,Other Asset Types
d1f852236d0a48d58eee17cdf35aeb5a,3MSF,Leverage Shares,2024-12-06,Equities (Stocks)
d3a5d68baeec40b29def9bddc47bf7d2,SARKK,Leverage Shares,2024-12-06,Equities (Stocks)
d75cc3f58c074a99a4569ee39aaa5e19,STAKE,21Shares,2024-11-27,Other Asset Types
ce370459bf044ed99aa3729fe844283f,HAGG,HSBC,2024-12-11,Bonds
cec2e981d26b4934a0d1add4617d93b4,HWSS,HSBC,2024-12-11,Equities (Stocks)
cff32360e1694b1daad7fe5e742640c0,HSJA,HSBC,2024-12-11,Equities (Stocks)
d0edbaaf03cd440c94ad84b8265e7387,ASOL,21Shares,2024-11-27,Other Asset Types
d435f8972ed6409c849d250f5a0b08f0,HSTE,HSBC,2024-12-11,Equities (Stocks)
d54160c7171f44f88079893459609d6e,PLX,Expat Capital,2024-11-29,Equities (Stocks)
d829f82028c34cb2be9a981cffa874f2,SMLP,Invesco,2024-12-06,Other Asset Types
db243c88377f4caeb3a679eef69f166b,SQS,Leverage Shares,2024-12-06,Equities (Stocks)
dc74a7a4386f4253855e08e16a014414,D500,Invesco,2024-12-06,Equities (Stocks)
dca99c2dcacb477888970da7f86e66f5,H4ZZ,HSBC,2024-12-11,Equities (Stocks)
dd01b23969b84658b079c854ed8a9f5c,H21V,21Shares,2024-11-27,Other Asset Types
ddcdb51036ab4044b567f7e2ad3d2ff8,FB3S,Leverage Shares,2024-12-06,Equities (Stocks)
de4ba27ff6bd4bb0938c285d62b34810,H4Z2,HSBC,2024-12-11,Equities (Stocks)
dec2435b4f61420fa60b4ae4f7daec97,QQL3,Leverage Shares,2024-12-06,Equities (Stocks)
df947b9a3306402cb4a5d70a2ee7ca6b,XU8Z,HSBC,2024-12-11,Equities (Stocks)
dfc330820ee6487ba6bfa75f85bc87bf,ADAA,21Shares,2024-11-27,Other Asset Types
e04021d6001d4741aa1a195c429c4b92,EL41,Deka ETF,2024-11-29,Equities (Stocks)
e0bf22042fa04c5aa85c140cf2a20156,HPAW,HSBC,2024-12-11,Equities (Stocks)
e1506e3f03594ad5bfa9b77dcf7e6388,3CIN,Leverage Shares,2024-12-06,Equities (Stocks)
e18638cb660d48ff92969103378600cd,EUPC,OSSIAM ETF,2024-12-11,Equities (Stocks)
d7a9fd36903b42dbb0bb07bb7b3e873a,SOIE,Leverage Shares,2024-12-06,Commodities & Metals
d88173e3965e4830ba19daf78a980d93,3AAP,Leverage Shares,2024-12-06,Equities (Stocks)
d8ba7345e33b47b68734f5f5c58effed,3TSM,Leverage Shares,2024-12-06,Equities (Stocks)
d8ddb6e664084443b617ec8b4978aa54,HMUS,HSBC,2024-12-11,Equities (Stocks)
d9460d47b48d4e2f80950f326f56444d,SNV3,Leverage Shares,2024-12-06,Equities (Stocks)
d9c5dc66a1174cf09853a824e38cd719,TAIS,Leverage Shares,2024-12-06,Equities (Stocks)
d9d0ffe8ff504a20876f51e6689e96aa,MXEU,Invesco,2024-12-06,Equities (Stocks)
da1293acc9674c4881123906d7e0c57a,SGS,Leverage Shares,2024-12-06,Equities (Stocks)
da18d75588c24ba68093f32d2e1a40e4,QQQ5,Leverage Shares,2024-12-06,Equities (Stocks)
daa39ca47ac040b3b46d05ed9bebd4fb,1ARK,Leverage Shares,2024-12-06,Equities (Stocks)
dab36627bfaa44899f4dc6c045ebe7ed,SGSE,Leverage Shares,2024-12-06,Equities (Stocks)
dad6e2646002455999b788865ef31e83,CO3S,Leverage Shares,2024-12-06,Equities (Stocks)
db75962cc47547639933ad62c68b2592,SSMH,Leverage Shares,2024-12-06,Equities (Stocks)
dc3631016bd447b18b0c001d79b4d2a6,MU2,Leverage Shares,2024-12-06,Equities (Stocks)
dc447ea3631846e4988e18f79e8651e1,2JPM,Leverage Shares,2024-12-06,Equities (Stocks)
dc6d5a9084664944b52ccdc9f616c6e9,SQ3,Leverage Shares,2024-12-06,Equities (Stocks)
dd0f6b86e1c0425ea2af2f259ded1db4,HMEF,HSBC,2024-12-11,Equities (Stocks)
dd414adcc0d9406695c4786128c6173e,LTSV,Leverage Shares,2024-12-06,Equities (Stocks)
dd64cafd979b4e4fb1fbffca88c2804c,SUBR,Leverage Shares,2024-12-06,Equities (Stocks)
de61a6c2e2ba49ea9945d3dc9ee62846,HPRO,HSBC,2024-12-11,Equities (Stocks)
de64f5db6ea949a982da4a988c96afdf,HSUS,HSBC,2024-12-11,Equities (Stocks)
deb88147259a4994ac395ab099a0b162,TSL2,Leverage Shares,2024-12-06,Equities (Stocks)
def356b035c34d808da655c0168f291d,EQQS,Invesco,2024-12-06,Equities (Stocks)
df6a55da974a4681bc80ef689bb5717a,HPES,HSBC,2024-12-11,Equities (Stocks)
dfc957bdba1040078e81589018eae11f,CM5S,Invesco,2024-12-06,Equities (Stocks)
dfe7c8bc51154c6e953d249e6fe0c985,3STL,Leverage Shares,2024-12-06,Equities (Stocks)
dffaa1d99a1d4cc98678b523b0968c52,SPXP,Invesco,2024-12-06,Equities (Stocks)
e0177b759f1a41c987cdab413e529505,3SQ,Leverage Shares,2024-12-06,Equities (Stocks)
e03c2abfedc84353a783c20ea37d85b2,S250,Invesco,2024-12-06,Equities (Stocks)
e095e90d26cc4a1daa3fc6f0af20d4f9,STS3,Leverage Shares,2024-12-06,Equities (Stocks)
e153cfa3db304f98a9090713c11935d0,NFL2,Leverage Shares,2024-12-06,Equities (Stocks)
dcda595bffce4ebca1f84c6cb681d8f0,MXFS,Invesco,2024-12-06,Equities (Stocks)
dd375c81e10c4a35a2cb3a1c16f7d71a,5ESE,Invesco,2024-12-06,Equities (Stocks)
df29166105344ad48420d0fc56810fce,HSWD,HSBC,2024-12-11,Equities (Stocks)
d89d5bef50a0486e9d19303bc6d80b05,HPAW,HSBC,2024-12-11,Equities (Stocks)
d8fef12915034f96b017bf2c85f1f27b,SHETH,21Shares,2024-11-27,Other Asset Types
d93d20502e8b4188acd4ffb40eb29d65,XLKS,Invesco,2024-12-06,Equities (Stocks)
da239d3b03aa4239bee3da5538058538,GSEM,Goldman Sachs,2024-12-06,Equities (Stocks)
db75620919fd42dc91f15ccddbd447ee,MXUD,Invesco,2024-12-06,Equities (Stocks)
e0ca167eaa7e471aacae5d4c2eadf210,S6EW,OSSIAM ETF,2024-12-10,Equities (Stocks)
d7e42b87ffeb43dcb872612baab63609,3JD,Leverage Shares,2024-12-06,Equities (Stocks)
da4150efdc414e399ecdd11279c0b1d6,MSFT,Leverage Shares,2024-12-06,Equities (Stocks)
dc1a33cb60854eaabd2a9bdd5696f2b2,AXTZ,21Shares,2024-11-27,Other Asset Types
dc6bcb60454747beb91c306666523eb6,ALINK,21Shares,2024-11-27,Other Asset Types
dcb29d0554bb419395cf613fe1da00fb,AVAX,21Shares,2024-11-27,Other Asset Types
e12f014cde584139a34e4e8a0315965f,2BAB,Leverage Shares,2024-12-06,Equities (Stocks)
da44f73f39a44c1397e4a2fd2dbc56c9,CNY,HSBC,2024-12-11,Equities (Stocks)
dbf5f5a6752d42d0ac1892c3f7f8a46b,AXLM,21Shares,2024-11-27,Other Asset Types
e3ea1146fb814edbaa2ca1d60916f77f,SC0V,Invesco,2024-12-06,Equities (Stocks)
e473775c4c38409f92fe6c922db0fb81,D6RR,Deka ETF,2024-11-29,Equities (Stocks)
e52dff10397b4c4bbe213c74794e2b84,SMLK,Invesco,2024-12-06,Equities (Stocks)
e6dc5c61a69d468d8751f6c93bd75aac,BOLD,21Shares,2024-11-27,Target Date / Multi-Asset
e6fd8acc016b4196a085194375ec80ce,D6RA,Deka ETF,2024-11-29,Bonds
e7829db0423b48da85629e5deaa285b4,M9SD,Market Access,2024-12-06,Equities (Stocks)
e8b6133dba404004b4937ada66b7925f,M9SA,Market Access,2024-12-06,Commodities & Metals
ea096b11500e406e86c02956d7d15780,EQQD,Invesco,2024-12-06,Equities (Stocks)
ea77602d58354473bd30212b09da2f11,EL44,Deka ETF,2024-11-29,Equities (Stocks)
e2272f0abdab4a2493a4b3f42b26753a,GSEM,Goldman Sachs,2024-12-06,Equities (Stocks)
e23f9d61d5c4486bb1b1f21bdc61d704,SNFE,Leverage Shares,2024-12-06,Equities (Stocks)
e2d9ee61e54b40a88e988a4f354a9617,H50E,HSBC,2024-12-11,Equities (Stocks)
e2dea843f2c740cdabb0d9be1fbb68f2,METI,Leverage Shares,2024-12-06,Equities (Stocks)
e5ae2ef21d234b1e955cc24cfaae2b9d,2GOO,Leverage Shares,2024-12-06,Equities (Stocks)
e5ee738133ef4dac8d1e3b7697723f2d,3DXE,Leverage Shares,2024-12-06,Equities (Stocks)
e64cbe80c772465887667ce0080f3df2,PLT3,Leverage Shares,2024-12-06,Equities (Stocks)
e65502aa3de54fcca0faa7ab1be0acd9,HSUK,HSBC,2024-12-11,Equities (Stocks)
e7795c6508884c3ea23d41042bcf98db,TLT5,Leverage Shares,2024-12-06,Bonds
e855956b43414098991b53aa135703c1,SGOO,Leverage Shares,2024-12-06,Equities (Stocks)
e85f1756314e452fb8210916dd2ea096,3XLF,Leverage Shares,2024-12-06,Equities (Stocks)
e877b51faa7b4ec38876fca42280855a,SAME,Leverage Shares,2024-12-06,Equities (Stocks)
e87cbbb1ac4f4203917082bf218398d4,3SGG,Leverage Shares,2024-12-06,Equities (Stocks)
e8ad1bb2066a4b17810e758adef574a7,HWSS,HSBC,2024-12-11,Equities (Stocks)
e95a9e816dc847a28bede3e3e26386c3,AMD2,Leverage Shares,2024-12-06,Equities (Stocks)
e98185863b02439b987f3a78e4188a35,3JPN,Leverage Shares,2024-12-06,Equities (Stocks)
ea43854e74584eee83eeda4569ff0bd2,5SIE,Leverage Shares,2024-12-06,Bonds
eb407b1edf9643b7990adab7f8be8884,XLPP,Invesco,2024-12-06,Equities (Stocks)
ebe54703acfa428ab7c4e82e0c54b14e,SXLG,Leverage Shares,2024-12-06,Equities (Stocks)
ebefba72fd314c4eaceed2881a056db9,HLE1,Leverage Shares,2024-12-06,Equities (Stocks)
e31cfbcd5ba34062a2fb7c2e561582fb,HPAU,HSBC,2024-12-11,Equities (Stocks)
e355057435d64b71b9806c2bb792fbde,FAAN,Leverage Shares,2024-12-06,Equities (Stocks)
e360f6fb552346a8a69bb021a6d83660,SDJ600,Invesco,2024-12-06,Equities (Stocks)
e49a20ce9d844e9bb6e85bb148e5178c,3AMZ,Leverage Shares,2024-12-06,Equities (Stocks)
e5e7fd80b6544b76bec09f5b526e5c64,HTWN,HSBC,2024-12-11,Equities (Stocks)
e6417ddeb521423eb1f5f95e37923e2c,MXUS,Invesco,2024-12-06,Equities (Stocks)
e64d6c1b53874b0c935567ae882c6b00,S6EW,OSSIAM ETF,2024-12-10,Equities (Stocks)
eafc4fedccd747a68f111531c6d86beb,HMWD,HSBC,2024-12-11,Equities (Stocks)
e3f6b88c787e456f987f04db474b5556,ADOT,21Shares,2024-11-27,Other Asset Types
e7f7b83b3d74494cab475fa7bc58ee42,AADAGBP,21Shares,2024-11-27,Other Asset Types
e967e1246d664bd588b0565574919add,ASOL,21Shares,2024-11-27,Other Asset Types
ea6a1eaa1b50401c935f3704029a9ee1,MXFS,Invesco,2024-12-06,Equities (Stocks)
eacca3a2587e4959aebc4350165f9bcf,OP8E,OSSIAM ETF,2024-12-10,Equities (Stocks)
e39cbf033c2646f38a5877f9dcf7c6e4,ABTC,21Shares,2024-11-27,Other Asset Types
e517cc11b291415886603bcd56005018,2GOO,Leverage Shares,2024-12-06,Equities (Stocks)
e7f3e8fb797f471da76270989a851840,3GDX,Leverage Shares,2024-12-06,Equities (Stocks)
e5320becd7ff4b61be6c4e1bbb8f98e6,CAPU,OSSIAM ETF,2024-12-11,Equities (Stocks)
e949e62054c34412ac8829c9455f6c9c,HSWD,HSBC,2024-12-11,Equities (Stocks)
eb72d8524c4c452783a96471ec9d4bdd,POLY,21Shares,2024-11-27,Other Asset Types
ebf0c67ff89b4fd2b435cae621ed8b06,5OGU,OSSIAM ETF,2024-12-11,Equities (Stocks)
ed17f4b35c66458cafdaec7401dc3f16,1STS,Leverage Shares,2024-12-06,Equities (Stocks)
ed43bcb1da734930981da99a3cb31376,3NFE,Leverage Shares,2024-12-06,Equities (Stocks)
ee23adf77c9740f9a8d1928217da2022,EL43,Deka ETF,2024-11-29,Equities (Stocks)
ef89fe02c6654cb594676466fc5a05a3,H4ZB,HSBC,2024-12-11,Equities (Stocks)
ef913805fee64abfa4bd600bd4e172e7,SGYE,Leverage Shares,2024-12-06,Equities (Stocks)
f1f614ea8b3b4c3081ece5b84f55ae3b,D6RT,Deka ETF,2024-11-29,Equities (Stocks)
f2b748dc533a49cead00d2a0d8e8b71f,OAMZ,Leverage Shares,2024-12-06,Equities (Stocks)
f3420a34b5ad4e8d9b1b00fb62755ab9,ABN3,Leverage Shares,2024-12-06,Equities (Stocks)
f38e603eab424d7fac43bd9e57fd8b26,ROX,Expat Capital,2024-11-29,Equities (Stocks)
f437a2ce321d423197ced2fc19dd419e,SC0K,Invesco,2024-12-06,Equities (Stocks)
f43f3b4ae0e64a149bad863897417ca9,ARK1,Leverage Shares,2024-12-06,Equities (Stocks)
f4fd511e27c34e1f9d12a0bcc95f7f48,XO3S,Leverage Shares,2024-12-06,Equities (Stocks)
ec309ffe5b6d4c45bbc593e64053c8b9,3NVD,Leverage Shares,2024-12-06,Equities (Stocks)
ed956e2f2b024fb88b04b5adcba57c6a,MST3,Leverage Shares,2024-12-06,Equities (Stocks)
edaee9254cb8413ca01be284e3f30db9,S6EW,OSSIAM ETF,2024-12-10,Equities (Stocks)
edc192ed44c44d3abfe6254ca1d60eff,2GS,Leverage Shares,2024-12-06,Equities (Stocks)
edf6e9eae57a47a9bcefb9ac7c8ad904,HWWD,HSBC,2024-12-11,Equities (Stocks)
ee338a3295544374a6bc81b1e54ed064,SDIE,Leverage Shares,2024-12-06,Equities (Stocks)
ee6182091e3e435080ba07001f2e251c,HSJA,HSBC,2024-12-11,Equities (Stocks)
eea69a3feb9d4449906b08f62f09d4f2,XLKQ,Invesco,2024-12-06,Equities (Stocks)
ef17910f3d164dd2998a5048e75da7b0,MXFS,Invesco,2024-12-06,Equities (Stocks)
efbfb8ecfd704deab3eba6140c70206c,3ARE,Leverage Shares,2024-12-06,Equities (Stocks)
f01fcf2ab2f8402283cb3091ca65b16b,RAC3,Leverage Shares,2024-12-06,Equities (Stocks)
f0561e59110545629b887a8d3c5e918b,AMZN,Leverage Shares,2024-12-06,Equities (Stocks)
f0f85f51020c46ad95417fb2a75f9875,HMUD,HSBC,2024-12-11,Equities (Stocks)
f13e98fc85854e7db35656ddcb3f484e,HIJS,HSBC,2024-12-11,Equities (Stocks)
f293e41ed499417fa0a0d7c3c650fada,HSDU,HSBC,2024-12-11,Equities (Stocks)
f314e4f11d184c2bb90233373167a437,AMZI,Leverage Shares,2024-12-06,Equities (Stocks)
f3356d7c01434931999bd4390570f8dd,S400,Invesco,2024-12-06,Equities (Stocks)
f368ada51067481a85a25af61ce83dfa,2TSL,Leverage Shares,2024-12-06,Equities (Stocks)
f3f53cad47b94272b7e2b0988d0c37f2,GPT3,Leverage Shares,2024-12-06,Equities (Stocks)
f4805db57a8b4882ba398d380a60d574,RTYS,Invesco,2024-12-06,Equities (Stocks)
f4924676558d494f87d837895e8f9030,HESC,HSBC,2024-12-11,Equities (Stocks)
f4c5231fa92a445ebefba5fac9a6826b,HSPS,HSBC,2024-12-11,Equities (Stocks)
f51517a7174f418982728d6598eda124,SALE,Leverage Shares,2024-12-06,Equities (Stocks)
f5162a2271e7485bb521678a9e1f6998,HEMC,HSBC,2024-12-11,Equities (Stocks)
ed2338ff87814b31a65671c932ee6695,3FB,Leverage Shares,2024-12-06,Equities (Stocks)
f014c526b2334eb2b47e0963907bfc63,XLYS,Invesco,2024-12-06,Equities (Stocks)
f46d52750af7419ea006b9530149ff96,GPTS,Leverage Shares,2024-12-06,Equities (Stocks)
f48154e1dc1f4e7cb96aa82eeefff16f,3CON,Leverage Shares,2024-12-06,Equities (Stocks)
f512b80a201c4b70b7a7a7b13996f58d,HMCA,HSBC,2024-12-11,Equities (Stocks)
efc0870e6e764bed8a7d71a306e2d008,XLYS,Invesco,2024-12-06,Equities (Stocks)
f02789943ef54681a6afcae7ff44f40d,HUKX,HSBC,2024-12-11,Equities (Stocks)
f0dec4773870406caa4e8884dfdcfa89,OP7E,OSSIAM ETF,2024-12-11,Equities (Stocks)
f11d1b2d784a4af48753e457d6a4c035,ALGOEUR,21Shares,2024-11-27,Other Asset Types
f206d4cab31c4d9cb1b3c8bf6aa34b42,ABTCEUR,21Shares,2024-11-27,Other Asset Types
edcdf29137994c45be4d2c87219a8a20,3NIO,Leverage Shares,2024-12-06,Equities (Stocks)
ee7c16aeed3d4225aa95f96b888ad7fc,2AAP,Leverage Shares,2024-12-06,Equities (Stocks)
eeb351dd7cad44c79480972ebbb2651a,3SMH,Leverage Shares,2024-12-06,Equities (Stocks)
ef8ddac9378b4873a22f9927ce8d9d44,GOOG,Leverage Shares,2024-12-06,Equities (Stocks)
f18fec5b5c5e41fea29186898ff22637,HODLV,21Shares,2024-11-27,Other Asset Types
f1ec7f9b94e84dfda8c54c0e538265e8,PYTH,21Shares,2024-11-27,Other Asset Types
f1f40c4e53344a37829d02cb6a7241e0,2AMD,Leverage Shares,2024-12-06,Equities (Stocks)
f456af6f00b64fbf97068b6413bac851,3AMD,Leverage Shares,2024-12-06,Equities (Stocks)
f4ccaf1c3e1842d48ad270d0b1ce8c98,SAMD,Leverage Shares,2024-12-06,Equities (Stocks)
edee6b7e533546be9017aeefc18688e6,ALTS,21Shares,2024-11-27,Other Asset Types
ee76da1aeca349708de62860207fc504,ABCH,21Shares,2024-11-27,Other Asset Types
eff9f45d970d46bbbb6435cc43883f7f,ASUI,21Shares,2024-11-27,Other Asset Types
f386db5e5d11460299012274203a9a46,HCAN,HSBC,2024-12-11,Equities (Stocks)
ef72297070bf4c10a7090970ba249b73,SLQX,Expat Capital,2024-11-29,Equities (Stocks)
f90ec807bcbf4ab58e70e509410c8d07,TS3E,Leverage Shares,2024-12-06,Equities (Stocks)
fa1fa395e7d54f31ae4f24129dc9a029,OP6E,OSSIAM ETF,2024-12-10,Equities (Stocks)
